data_registro,hora,tipo_crime,bairro,municipio,ano,dia_semana,mes,periodo_dia,mortes_intervencao_policial,prisoes_realizadas,apreensoes_armas,apreensoes_drogas_kg,policiais_envolvidos,tipo_operacao
2025-04-12,16:01,roubo_pedestres,Navegantes,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,09:12,roubo_pedestres,Santana,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,15:07,furto_celulares,Cavalhada,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,13:24,furto_celulares,Mário Quintana,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,16:53,furto_celulares,Farroupilha,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,16:47,roubo_pedestres,Cavalhada,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,17:23,roubo_pedestres,São José,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,05:59,furto_celulares,Centro Histórico,Porto Alegre,2025,domingo,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,03:47,roubo_pedestres,Menino Deus,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,22:44,roubo_pedestres,Humaitá,Porto Alegre,2025,segunda,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,13:42,furto_celulares,Serraria,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,01:09,roubo_estabelecimentos,Rubem Berta,Porto Alegre,2025,terça,4,madrugada,0.0,1.0,0.0,4.19,17.0,Operação Saturação
2025-04-12,14:06,furto_celulares,Menino Deus,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,20:40,roubo_pedestres,Navegantes,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,10:16,furto_celulares,Sarandi,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,20:48,roubo_pedestres,Mário Quintana,Porto Alegre,2025,segunda,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,16:22,roubo_pedestres,Mário Quintana,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-12,12:36,furto_celulares,Anchieta,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,16:06,furto_celulares,Cristal,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,12:05,roubo_pedestres,Partenon,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,18:26,roubo_pedestres,Moinhos de Vento,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,03:24,roubo_veiculos,Camaquã,Porto Alegre,2025,sábado,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,08:21,roubo_veiculos,Camaquã,Porto Alegre,2025,terça,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,09:24,roubo_pedestres,Higienópolis,Porto Alegre,2025,quinta,4,manhã,1.0,2.0,1.0,0.11,7.0,Patrulha Maria da Penha
2025-04-13,19:21,roubo_pedestres,Camaquã,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,20:41,roubo_veiculos,Vila Nova,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,2.09,5.0,Operação Saturação
2025-04-13,19:57,roubo_pedestres,Farroupilha,Porto Alegre,2025,terça,4,noite,0.0,6.0,0.0,0.23,13.0,Ronda Ostensiva
2025-04-13,21:14,furto_celulares,Menino Deus,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,15:42,roubo_pedestres,Sarandi,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,20:38,roubo_pedestres,Centro Histórico,Porto Alegre,2025,sábado,4,noite,0.0,2.0,0.0,0.89,13.0,Patrulha Maria da Penha
2025-04-13,17:37,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,terça,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,23:37,roubo_estabelecimentos,Farroupilha,Porto Alegre,2025,quinta,4,noite,0.0,6.0,0.0,0.23,13.0,Ronda Ostensiva
2025-04-13,23:01,roubo_pedestres,Camaquã,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,06:47,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,terça,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,17:56,roubo_pedestres,Centro Histórico,Porto Alegre,2025,domingo,4,tarde,0.0,2.0,0.0,0.89,13.0,Patrulha Maria da Penha
2025-04-13,09:54,roubo_pedestres,Camaquã,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,16:39,roubo_veiculos,Navegantes,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,21:38,furto_celulares,Partenon,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,06:32,roubo_estabelecimentos,Camaquã,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,06:35,roubo_transporte,Centro Histórico,Porto Alegre,2025,terça,4,manhã,0.0,2.0,0.0,0.89,13.0,Patrulha Maria da Penha
2025-04-13,02:00,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,14:16,furto_celulares,Higienópolis,Porto Alegre,2025,quinta,4,tarde,1.0,2.0,1.0,0.11,7.0,Patrulha Maria da Penha
2025-04-13,19:34,roubo_pedestres,Petrópolis,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,15:25,roubo_veiculos,Serraria,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,14:08,furto_celulares,Anchieta,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,12:41,roubo_pedestres,Centro Histórico,Porto Alegre,2025,terça,4,tarde,0.0,2.0,0.0,0.89,13.0,Patrulha Maria da Penha
2025-04-13,11:11,roubo_pedestres,Centro Histórico,Porto Alegre,2025,sábado,4,manhã,0.0,2.0,0.0,0.89,13.0,Patrulha Maria da Penha
2025-04-13,13:15,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,08:26,furto_celulares,Cidade Baixa,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-13,06:46,furto_celulares,Restinga,Porto Alegre,2025,quarta,4,manhã,0.0,6.0,0.0,1.23,7.0,Operação Cerco
2025-04-13,07:12,roubo_veiculos,Restinga,Porto Alegre,2025,sábado,4,manhã,0.0,6.0,0.0,1.23,7.0,Operação Cerco
2025-04-13,12:40,roubo_pedestres,Bom Fim,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,13:07,roubo_pedestres,Santana,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,04:25,furto_celulares,Auxiliadora,Porto Alegre,2025,sábado,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,14:48,furto_celulares,Lomba do Pinheiro,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,01:18,roubo_pedestres,Jardim Carvalho,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,18:18,furto_celulares,Cristal,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,14:50,roubo_pedestres,Rubem Berta,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,13:38,furto_celulares,Farroupilha,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,14:27,roubo_pedestres,Hípica,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,14:27,furto_celulares,Ipanema,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,08:57,roubo_pedestres,São José,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,12:31,roubo_pedestres,Santana,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,07:27,furto_celulares,Sarandi,Porto Alegre,2025,sábado,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,14:14,furto_celulares,Camaquã,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,19:28,roubo_veiculos,Mário Quintana,Porto Alegre,2025,sábado,4,noite,0.0,6.0,0.0,1.04,10.0,Operação Integrada
2025-04-14,23:38,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2025,quinta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,18:16,furto_celulares,Rubem Berta,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,13:35,roubo_veiculos,Cavalhada,Porto Alegre,2025,terça,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,07:16,roubo_pedestres,Ipanema,Porto Alegre,2025,segunda,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,22:41,roubo_veiculos,Cidade Baixa,Porto Alegre,2025,quarta,4,noite,0.0,2.0,0.0,2.73,7.0,Operação Integrada
2025-04-14,23:04,furto_celulares,Hípica,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,05:09,roubo_estabelecimentos,Camaquã,Porto Alegre,2025,quinta,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,04:18,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,sábado,4,madrugada,0.0,2.0,0.0,2.73,7.0,Operação Integrada
2025-04-14,01:50,roubo_pedestres,Cristal,Porto Alegre,2025,quinta,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,19:59,roubo_pedestres,Restinga,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,17:47,roubo_veiculos,Rubem Berta,Porto Alegre,2025,segunda,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,15:08,furto_celulares,Ipanema,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,10:47,roubo_pedestres,Mário Quintana,Porto Alegre,2025,quarta,4,manhã,0.0,6.0,0.0,1.04,10.0,Operação Integrada
2025-04-14,11:14,furto_celulares,Lomba do Pinheiro,Porto Alegre,2025,quinta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,08:35,roubo_pedestres,Higienópolis,Porto Alegre,2025,segunda,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,16:59,roubo_pedestres,Sarandi,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,20:26,roubo_pedestres,Rubem Berta,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,19:44,roubo_pedestres,Centro Histórico,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,05:54,roubo_pedestres,Cristal,Porto Alegre,2025,quinta,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,20:59,roubo_pedestres,Bom Fim,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,16:45,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,quarta,4,tarde,0.0,2.0,0.0,2.73,7.0,Operação Integrada
2025-04-14,22:50,roubo_transporte,Lomba do Pinheiro,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,18:33,roubo_pedestres,Menino Deus,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,08:18,roubo_transporte,Anchieta,Porto Alegre,2025,quinta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,23:40,roubo_pedestres,Jardim Carvalho,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-14,10:51,roubo_pedestres,Higienópolis,Porto Alegre,2025,sábado,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,18:09,furto_celulares,Vila Jardim,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,09:49,roubo_transporte,Centro Histórico,Porto Alegre,2025,terça,4,manhã,0.0,0.0,0.0,0.68,23.0,Operação Anti-Drogas
2025-04-15,16:57,roubo_pedestres,Nonoai,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,21:23,roubo_pedestres,Anchieta,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,6.43,22.0,Operação Integrada
2025-04-15,01:04,roubo_pedestres,Restinga,Porto Alegre,2025,sábado,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,09:06,roubo_pedestres,Ipanema,Porto Alegre,2025,segunda,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,03:23,roubo_pedestres,Ipanema,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,11:07,roubo_pedestres,Serraria,Porto Alegre,2025,segunda,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,00:21,roubo_pedestres,Centro Histórico,Porto Alegre,2025,quarta,4,madrugada,0.0,0.0,0.0,0.68,23.0,Operação Anti-Drogas
2025-04-15,19:50,roubo_pedestres,Centro Histórico,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.68,23.0,Operação Anti-Drogas
2025-04-15,12:26,roubo_veiculos,Menino Deus,Porto Alegre,2025,sexta,4,tarde,0.0,1.0,0.0,0.24,22.0,Operação Anti-Drogas
2025-04-15,09:49,roubo_pedestres,Menino Deus,Porto Alegre,2025,quinta,4,manhã,0.0,1.0,0.0,0.24,22.0,Operação Anti-Drogas
2025-04-15,22:43,roubo_pedestres,Navegantes,Porto Alegre,2025,quinta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,13:53,roubo_transporte,Mário Quintana,Porto Alegre,2025,sexta,4,tarde,0.0,1.0,0.0,1.07,20.0,Operação Anti-Drogas
2025-04-15,07:26,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,08:28,roubo_pedestres,Anchieta,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,6.43,22.0,Operação Integrada
2025-04-15,23:35,roubo_pedestres,Restinga,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,14:00,roubo_pedestres,Menino Deus,Porto Alegre,2025,quarta,4,tarde,0.0,1.0,0.0,0.24,22.0,Operação Anti-Drogas
2025-04-15,02:13,roubo_pedestres,Camaquã,Porto Alegre,2025,quarta,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,21:06,roubo_pedestres,Hípica,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,17:24,roubo_pedestres,Sarandi,Porto Alegre,2025,quarta,4,tarde,0.0,1.0,1.0,0.26,23.0,Operação Integrada
2025-04-15,08:23,furto_celulares,Anchieta,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,6.43,22.0,Operação Integrada
2025-04-15,13:09,roubo_pedestres,Moinhos de Vento,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,09:46,furto_celulares,Cavalhada,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,12:36,roubo_veiculos,Humaitá,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,15:50,roubo_transporte,Santana,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,17:13,roubo_pedestres,Hípica,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,13:47,roubo_pedestres,Restinga,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-15,13:06,roubo_pedestres,Sarandi,Porto Alegre,2025,terça,4,tarde,0.0,1.0,1.0,0.26,23.0,Operação Integrada
2025-04-15,15:32,furto_celulares,Centro Histórico,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.68,23.0,Operação Anti-Drogas
2025-04-15,23:33,furto_celulares,Navegantes,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,07:47,furto_celulares,Mário Quintana,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,05:57,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2025,domingo,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,17:25,roubo_pedestres,Rubem Berta,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,22:04,roubo_pedestres,Partenon,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,11:43,furto_celulares,Lomba do Pinheiro,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,13:26,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,06:12,furto_celulares,São José,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,10:30,roubo_pedestres,Nonoai,Porto Alegre,2025,segunda,4,manhã,0.0,1.0,0.0,0.04,11.0,Patrulha Maria da Penha
2025-04-16,16:05,roubo_veiculos,Partenon,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,16:00,roubo_veiculos,Rubem Berta,Porto Alegre,2025,sábado,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,14:38,roubo_veiculos,Sarandi,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,17:52,roubo_pedestres,Anchieta,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,00:13,furto_celulares,São José,Porto Alegre,2025,sábado,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,12:41,roubo_estabelecimentos,Partenon,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,22:03,roubo_pedestres,Cidade Baixa,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,3.17,12.0,Ronda Ostensiva
2025-04-16,08:10,roubo_estabelecimentos,Cavalhada,Porto Alegre,2025,sábado,4,manhã,0.0,0.0,0.0,2.14,16.0,Operação Integrada
2025-04-16,07:45,roubo_pedestres,São José,Porto Alegre,2025,sexta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,20:57,roubo_pedestres,Serraria,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,15:00,furto_celulares,Nonoai,Porto Alegre,2025,sábado,4,tarde,0.0,1.0,0.0,0.04,11.0,Patrulha Maria da Penha
2025-04-16,07:32,furto_celulares,Três Figueiras,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,0.23,18.0,Operação Saturação
2025-04-16,10:18,roubo_pedestres,Nonoai,Porto Alegre,2025,sábado,4,manhã,0.0,1.0,0.0,0.04,11.0,Patrulha Maria da Penha
2025-04-16,01:49,furto_celulares,Centro Histórico,Porto Alegre,2025,quinta,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,10:36,roubo_pedestres,Restinga,Porto Alegre,2025,terça,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,21:59,roubo_pedestres,Menino Deus,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,09:32,furto_celulares,Higienópolis,Porto Alegre,2025,quinta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,13:50,roubo_pedestres,Sarandi,Porto Alegre,2025,terça,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,12:51,furto_celulares,Anchieta,Porto Alegre,2025,quarta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,02:15,roubo_pedestres,Navegantes,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,18:33,roubo_estabelecimentos,Camaquã,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,20:01,roubo_transporte,Rubem Berta,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-16,16:46,furto_celulares,Nonoai,Porto Alegre,2025,sexta,4,tarde,0.0,1.0,0.0,0.04,11.0,Patrulha Maria da Penha
2025-04-16,10:37,furto_celulares,Restinga,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,17:45,roubo_pedestres,Chácara das Pedras,Porto Alegre,2025,sábado,4,tarde,0.0,3.0,1.0,1.03,22.0,Operação Anti-Drogas
2025-04-17,22:20,roubo_pedestres,Lomba do Pinheiro,Porto Alegre,2025,sexta,4,noite,0.0,0.0,0.0,1.55,15.0,Operação Integrada
2025-04-17,18:05,roubo_pedestres,Nonoai,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,19:08,roubo_veiculos,Cidade Baixa,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,08:03,roubo_pedestres,Cristal,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,19:47,roubo_pedestres,Higienópolis,Porto Alegre,2025,quinta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,18:28,furto_celulares,Humaitá,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,12:18,roubo_pedestres,Serraria,Porto Alegre,2025,sexta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,08:47,roubo_veiculos,São José,Porto Alegre,2025,segunda,4,manhã,0.0,2.0,0.0,1.88,10.0,Operação Cerco
2025-04-17,13:39,roubo_veiculos,Cavalhada,Porto Alegre,2025,quarta,4,tarde,0.0,9.0,0.0,5.51,18.0,Operação Integrada
2025-04-17,20:00,roubo_pedestres,Farroupilha,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,22:01,furto_celulares,Cristal,Porto Alegre,2025,quarta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,19:27,furto_celulares,Rubem Berta,Porto Alegre,2025,terça,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,16:54,roubo_pedestres,Partenon,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,13:00,roubo_pedestres,Santana,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,21:08,roubo_pedestres,Centro Histórico,Porto Alegre,2025,segunda,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,09:05,furto_celulares,Restinga,Porto Alegre,2025,sábado,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,11:56,roubo_pedestres,Restinga,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,19:28,roubo_pedestres,Chácara das Pedras,Porto Alegre,2025,segunda,4,noite,0.0,3.0,1.0,1.03,22.0,Operação Anti-Drogas
2025-04-17,15:53,roubo_pedestres,Três Figueiras,Porto Alegre,2025,quinta,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,05:21,roubo_pedestres,Rubem Berta,Porto Alegre,2025,sábado,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,17:26,furto_celulares,Sarandi,Porto Alegre,2025,terça,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,03:59,roubo_pedestres,Serraria,Porto Alegre,2025,segunda,4,madrugada,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,22:39,roubo_pedestres,Navegantes,Porto Alegre,2025,segunda,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,14:49,roubo_estabelecimentos,Sarandi,Porto Alegre,2025,domingo,4,tarde,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,23:37,roubo_pedestres,Ipanema,Porto Alegre,2025,quinta,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,06:33,roubo_veiculos,Centro Histórico,Porto Alegre,2025,domingo,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,20:23,furto_celulares,Sarandi,Porto Alegre,2025,sábado,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,22:45,roubo_pedestres,Centro Histórico,Porto Alegre,2025,domingo,4,noite,0.0,0.0,0.0,0.0,0.0,Nenhuma
2025-04-17,06:38,roubo_estabelecimentos,Serraria,Porto Alegre,2025,quarta,4,manhã,0.0,0.0,0.0,0.0,0.0,Nenhuma
